instances,source,feature_lanes_count,feature_vehicles_count,feature_vehicles_density,feature_episode_duration,feature_ego_spacing,feature_policy_frequency,feature_simulation_frequency,feature_collision_reward,feature_right_lane_reward,feature_high_speed_reward,feature_lane_change_reward,feature_reward_speed_min,feature_reward_speed_max,feature_observation_vehicles_count,feature_traffic_intensity_index,feature_vehicles_per_second,feature_action_space_size,feature_action_branching_factor,feature_observation_space_dim,feature_random_episodes,feature_random_total_steps,feature_random_mean_episode_return,feature_random_std_episode_return,feature_random_mean_episode_length,feature_random_std_episode_length,feature_random_collision_rate,feature_random_timeout_rate,feature_random_mean_speed,feature_random_std_speed,feature_random_action_entropy,feature_random_obs_mean,feature_random_obs_std,feature_random_obs_mean_abs,feature_random_obs_zero_fraction,feature_random_obs_flat_dim,feature_random_return_min,feature_random_return_max,feature_random_return_median,feature_random_return_p10,feature_random_return_p90,feature_random_length_min,feature_random_length_max,feature_random_speed_min,feature_random_speed_max,feature_random_return_per_step,feature_random_reward_snr,feature_random_speed_cv,feature_random_safety_index,feature_random_timeout_pressure,feature_random_safety_vs_speed,feature_idm_episodes,feature_idm_total_steps,feature_idm_mean_episode_return,feature_idm_std_episode_return,feature_idm_mean_episode_length,feature_idm_std_episode_length,feature_idm_collision_rate,feature_idm_timeout_rate,feature_idm_mean_speed,feature_idm_std_speed,feature_idm_action_entropy,feature_idm_obs_mean,feature_idm_obs_std,feature_idm_obs_mean_abs,feature_idm_obs_zero_fraction,feature_idm_obs_flat_dim,feature_idm_return_min,feature_idm_return_max,feature_idm_return_median,feature_idm_return_p10,feature_idm_return_p90,feature_idm_length_min,feature_idm_length_max,feature_idm_speed_min,feature_idm_speed_max,feature_idm_return_per_step,feature_idm_reward_snr,feature_idm_speed_cv,feature_idm_safety_index,feature_idm_timeout_pressure,feature_idm_safety_vs_speed,feature_idm_return_gain,feature_idm_return_ratio,feature_idm_collision_reduction,feature_idm_timeout_reduction,feature_idm_speed_gain,feature_random_reward_stochasticity,feature_stability_gap,feature_action_entropy_random,feature_obs_complexity,feature_difficulty_index,feature_safety_gap,feature_speed_safety_tradeoff,feature_timeout_sensitivity,algo_a2c_mean_reward,algo_ppo_mean_reward,algo_dqn_mean_reward
597,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,78.0,6.5583333333333345,3.759257092683192,7.8,3.9698866482558417,0.4,0.6,6.280909262979981,6.105491876484553,1.602300079144249,0.04258822685305142,0.3530605523722893,0.1450625043926817,0.6977272727272728,75.0,1.0833333333333333,10.166666666666664,8.9375,1.1583333333333332,10.016666666666666,2.0,11.0,2.9035130556140955e-08,15.998635888667256,0.8408119658119659,1.7445818221680773,0.9720711840878616,0.6,0.6,3.7685455577879887,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.0666666666666673,1.467598251446264,0.4,-0.4,0.9435039724235903,0.5732030271126045,3.759257092683192,1.602300079144249,75,0.0,0.4,3.455867677615583,0.6,9.158333333333335,9.25,9.1375
598,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,86.0,7.3791666666666655,3.5720486068921287,8.6,3.7469987990390385,0.3,0.7,6.148412569859267,5.946392341756078,1.5907994999536255,89.27286275227864,48.4369616134776,89.27286275227864,0.15625,32768.0,1.1666666666666665,10.208333333333334,9.270833333333332,1.1666666666666665,10.208333333333334,2.0,11.0,2.9222785263330895e-05,15.999800766223688,0.8580426356589146,2.065807443555334,0.9671425440387522,0.7,0.7,4.303888798901487,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.2458333333333362,1.3043476493261237,0.3,-0.30000000000000004,1.0760006655443046,0.48407202116139236,3.5720486068921287,1.5907994999536255,32768,0.0,0.30000000000000004,2.9205244365020846,0.7,9.175,9.166666666666668,11.0
599,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,78.0,6.566666666666667,3.3009468338644896,7.8,3.4000000000000004,0.5,0.5,7.2504190575581315,3.9136369752087115,1.5766305391154232,0.5193181818181818,0.49115205711141546,0.5193181818181818,0.4638888888888889,90.0,1.125,9.916666666666666,7.520833333333334,2.6625,9.879166666666666,2.0,11.0,0.00019923377631071346,15.73327680898665,0.841880341880342,1.9893276104817843,0.5397807222395312,0.5,0.5,3.6252095287790658,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.0583333333333345,1.465735817400637,0.5,-0.5,-0.026005822154560043,0.5026821824135492,3.3009468338644896,1.5766305391154232,90,0.0,0.5,3.5992037066245057,0.5,9.154166666666667,9.133333333333335,8.904166666666667
600,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,87.0,7.591666666666667,3.490353770672029,8.7,3.551056180912941,0.3,0.7,8.004566554839927,5.447523315646251,1.581285155142848,0.039671394945829594,0.3408020856341019,0.13568692754634057,0.7147766323024055,75.0,1.1666666666666665,10.416666666666666,9.770833333333332,2.7041666666666666,10.116666666666667,2.0,11.0,3.390583630599011e-05,15.998834128184738,0.8726053639846744,2.175041554645454,0.6805518572146262,0.7,0.7,5.603196588387949,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.033333333333335,1.2678373741597313,0.3,-0.30000000000000004,-0.7801533194363559,0.4597611386490745,3.490353770672029,1.581285155142848,75,0.0,0.30000000000000004,1.6212166470156228,0.7,9.154166666666667,9.145833333333332,9.166666666666666
601,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,76.0,6.595833333333333,4.121507359773444,7.6,4.2,0.4,0.6,8.610426160193994,5.156614765647951,1.5799905419888123,87.50786217977834,49.93502602185571,87.50786217977834,0.1744186046511628,32768.0,1.125,10.291666666666668,9.5625,1.125,10.254166666666666,2.0,11.0,0.00019923377631071346,15.998834128184738,0.8678728070175439,1.600344523793687,0.5988802494592814,0.6,0.6,5.166255696116396,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.0291666666666686,1.4592543586727444,0.4,-0.4,-1.386012924790422,0.6248652030183056,4.121507359773444,1.5799905419888123,32768,0.0,0.4,2.0581575392871754,0.6,9.166666666666668,9.166666666666668,10.995833333333334
602,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,86.0,7.220833333333334,2.869079047940878,8.6,3.0397368307141326,0.4,0.6,5.855462538617291,5.412638272505953,1.594209376220188,0.5894097222222222,0.4845627311928085,0.5894097222222222,0.39618055555555554,90.0,2.9166666666666665,10.0,9.041666666666668,2.9541666666666666,9.887500000000001,4.0,11.0,1.699071362031588e-07,15.992210939002474,0.8396317829457366,2.5167765320858453,0.9243740033234146,0.6,0.6,3.5132775231703746,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.4041666666666677,1.3329484593724004,0.4,-0.4,1.3689506967862801,0.3973334542099144,2.869079047940878,1.594209376220188,90,0.0,0.4,3.711135712233197,0.6,9.141666666666667,9.095833333333335,7.550000000000002
603,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,79.0,6.666666666666667,3.4988093212786926,7.9,3.6728735344413916,0.5,0.5,7.1768429802974,5.258352808080254,1.585405890426145,0.043344595108585855,0.3506594872662644,0.14407411693187241,0.6966292134831461,75.0,1.125,10.166666666666666,8.3125,1.1624999999999999,10.016666666666666,2.0,11.0,0.00019923377631071346,15.959911508829187,0.8438818565400844,1.9054095691104036,0.732683171393445,0.5,0.5,3.5884214901487,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.958333333333335,1.4437497834375326,0.5,-0.5,0.04757025510617119,0.5248213194686059,3.4988093212786926,1.585405890426145,75,0.0,0.5,3.6359917452548713,0.5,9.1625,9.125,9.133333333333335
604,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,78.0,6.875,4.021254295752895,7.8,3.9698866482558417,0.4,0.6,9.91637244875977,5.3199338379392715,1.5793792049879736,87.76204473322088,49.400959805511725,87.76204473322088,0.17045454545454544,32768.0,1.0833333333333333,10.708333333333334,9.5625,1.1583333333333332,10.708333333333332,2.0,11.0,0.03992330410281328,15.999999830092865,0.8814102564102564,1.7096651404503282,0.5364797791681223,0.6,0.6,5.949823469255862,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.7500000000000018,1.3999997963636661,0.4,-0.4,-2.6919592133561983,0.5849096306681112,4.021254295752895,1.5793792049879736,32768,0.0,0.4,1.2745897661477095,0.6,9.175,9.1625,5.166666666666666
605,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,67.0,5.358333333333333,3.4932573942127743,6.7,3.8223029707232787,0.6,0.4,5.177068202184546,4.674719850513675,1.5836524712395332,0.5772005772005772,0.4863501448301319,0.5772005772005772,0.4077922077922078,90.0,1.0833333333333333,9.625,4.645833333333334,1.1208333333333333,9.4375,2.0,11.0,1.699071362031588e-07,14.632894122990876,0.7997512437810945,1.533906951232236,0.9029664599694947,0.4,0.4,2.0708272808738184,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,4.266666666666668,1.7962671608832672,0.6,-0.6,2.0473450332190257,0.6519297186220321,3.4932573942127743,1.5836524712395332,90,0.0,0.6,5.153585954529753,0.4,9.166666666666668,9.125,7.654166666666667
606,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,84.0,7.029166666666666,3.2425154201637967,8.4,3.4698703145794947,0.4,0.6,5.5924951540561345,5.551569525567278,1.5995796335585244,0.04414695860223567,0.3596263195725891,0.1502644700530573,0.6865248226950355,75.0,1.125,10.166666666666668,9.0,2.7375,9.904166666666667,2.0,11.0,1.699071362031588e-07,15.993177577041429,0.8368055555555555,2.1678122038042247,0.9926818673877544,0.6,0.6,3.3554970924336804,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.595833333333336,1.369294411007316,0.4,-0.4,1.631918081347437,0.46129436285042336,3.2425154201637967,1.5995796335585244,75,0.0,0.4,3.868916142969891,0.6,9.1625,9.1875,9.1875
607,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,79.0,6.575,3.606697088596281,7.9,3.8845849199110063,0.4,0.6,5.250853201289214,5.011540155390132,1.604190992256383,87.61182052097963,48.59589669809074,87.61182052097963,0.16853932584269662,32768.0,1.1666666666666665,10.083333333333332,9.104166666666668,1.1666666666666665,9.745833333333335,2.0,11.0,1.699071362031588e-07,15.960076695897188,0.8322784810126582,1.8229970567231413,0.9544237876876633,0.6,0.6,3.1505119207735284,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.0500000000000016,1.4638781043531401,0.4,-0.4,1.9735600341143575,0.5485470022888637,3.606697088596281,1.604190992256383,32768,0.0,0.4,4.073901314630043,0.6,9.166666666666668,9.166666666666668,10.995833333333334
608,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,73.0,6.095833333333333,3.58759678537659,7.3,3.7429934544425802,0.5,0.5,6.912351749458571,5.809210181634445,1.5928887526689586,0.6105087014725569,0.4804790485083359,0.6105087014725569,0.3756358768406961,90.0,1.125,10.416666666666668,6.0625,2.7,9.816666666666666,2.0,11.0,9.942588299005616e-07,15.999965953291689,0.8350456621004566,1.6991406779713611,0.8404099721458033,0.5,0.5,3.4561758747292854,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.5291666666666686,1.5789471094003378,0.5,-0.5,0.3120614859450006,0.588532527165123,3.58759678537659,1.5928887526689586,90,0.0,0.5,3.768237360674286,0.5,9.1625,9.158333333333335,9.045833333333334
609,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,68.0,5.883333333333334,4.322494457293535,6.8,4.28485705712571,0.5,0.5,9.869775053843366,5.981581943668372,1.5720613313979543,0.03566223024303078,0.33126245190069675,0.12781051741706,0.7316239316239316,75.0,1.0833333333333333,10.708333333333334,6.5,1.1208333333333333,10.408333333333333,2.0,11.0,0.005657545402138929,15.999999830092865,0.8651960784313726,1.361096475742069,0.6060504221206822,0.5,0.5,4.934887526921683,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.741666666666668,1.6359770590407268,0.5,-0.5,-2.6453618184397945,0.73470148259355,4.322494457293535,1.5720613313979543,75,0.0,0.5,2.2895257084818885,0.5,9.145833333333332,9.166666666666666,9.17083333333333
610,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,67.0,5.65,3.934630788834506,6.7,4.001249804748511,0.6,0.4,9.544828602102353,5.3698534059661975,1.5543383634229113,85.0844560102983,50.681578222281686,85.0844560102983,0.19480519480519481,32768.0,1.0833333333333333,10.416666666666668,5.25,1.1208333333333333,10.379166666666666,2.0,11.0,0.0011658718152632692,15.999994181818122,0.8432835820895522,1.43596664268135,0.5625929042026512,0.4,0.4,3.8179314408409413,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.9750000000000014,1.70353952149743,0.6,-0.6,-2.3204153666987812,0.6963947066265131,3.934630788834506,1.5543383634229113,32768,0.0,0.6,3.4064817945626302,0.4,9.175,9.166666666666668,1.1666666666666665
611,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,76.0,6.475,4.036130228600438,7.6,4.2,0.4,0.6,7.327501178400806,6.286226028052454,1.6049201441754821,0.6105297157622739,0.4809943173829599,0.6105297157622739,0.3766149870801034,90.0,1.125,10.416666666666666,9.125,1.1624999999999999,10.266666666666666,2.0,11.0,2.9035130556140955e-08,15.999965953291689,0.8519736842105263,1.6042590374954828,0.8578948016668341,0.6,0.6,4.396500707040484,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.150000000000002,1.4864862569133197,0.4,-0.4,-0.10308794299723445,0.6233404795768276,4.036130228600438,1.6049201441754821,90,0.0,0.4,2.827912528363088,0.6,9.1625,9.229166666666668,9.554166666666669
612,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,80.0,6.8625,3.628544722826984,8.0,3.714835124201342,0.4,0.6,8.88397210925476,5.583089481083736,1.5839331430356245,0.03609199583916752,0.32213987389419413,0.12133654555567988,0.7414814814814815,75.0,1.1666666666666665,10.5,9.145833333333334,2.741666666666667,10.3875,2.0,11.0,0.006624183441091486,15.998834128184738,0.8578125,1.8912535556127583,0.6284451126115665,0.6,0.6,5.330383265552856,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.762500000000002,1.4025498866958273,0.4,-0.4,-1.6595588738511884,0.5287496093373223,3.628544722826984,1.5839331430356245,75,0.0,0.4,1.894029969850716,0.6,9.170833333333333,9.15,9.1875
613,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,71.0,5.85,3.7121796532196254,7.1,3.961060464067672,0.5,0.5,5.926971175563986,6.053036486570509,1.5991501782481068,86.01992157359182,49.951361323270845,86.01992157359182,0.18518518518518517,32768.0,1.125,10.291666666666668,5.958333333333332,1.1624999999999999,9.991666666666665,2.0,11.0,2.9035130556140955e-08,15.998805899658304,0.823943661971831,1.5758931330365653,1.0212695972365564,0.5,0.5,2.963485587781993,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.775000000000002,1.6452988640514765,0.5,-0.5,1.297442059839586,0.6345605160101042,3.7121796532196254,1.5991501782481068,32768,0.0,0.5,4.260927647621578,0.5,9.166666666666668,9.166666666666668,10.995833333333334
614,roundabout-v0_TimeToCollision,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,90.0,10.0,88.0,7.495833333333333,3.249596663006383,8.8,3.4292856398964497,0.3,0.7,5.844548051479716,5.043826920055443,1.6051389892414953,0.5715986394557823,0.488534698701007,0.5715986394557823,0.4159863945578231,90.0,1.1666666666666665,10.083333333333334,9.375,2.779166666666667,9.895833333333336,2.0,11.0,2.9035130556140955e-08,15.993143700240251,0.8517992424242423,2.3066958161209783,0.8629967642719077,0.7,0.7,4.091183636035801,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.47453703703703703,0.49070033900776144,0.47453703703703703,0.5083333333333333,90.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.129166666666669,1.284046521305634,0.3,-0.30000000000000004,1.3798651839238554,0.433520341899194,3.249596663006383,1.6051389892414953,90,0.0,0.30000000000000004,3.1332295993677706,0.7,9.1625,9.23333333333333,1.9166666666666672
615,roundabout-v0_Kinematics,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,15.0,0.0,0.0,5.0,5.0,75.0,10.0,74.0,6.4208333333333325,4.336635360507038,7.4,4.409081537009721,0.4,0.6,8.36764463274918,5.925167254934764,1.5607020454491318,0.037866058958664774,0.3354820711997223,0.13057915426435926,0.7277777777777777,75.0,1.125,10.75,9.375,1.125,10.450000000000001,2.0,11.0,0.00016618132682897672,15.999999830092865,0.86768018018018,1.4806021993927596,0.7081044674914201,0.6,0.6,5.020586779649507,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,0.041682079633076984,0.3323630733970156,0.1296290675799052,0.7177777777777777,75.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,3.2041666666666693,1.4990263726370352,0.4,-0.4,-1.143231397345608,0.6754005998867911,4.336635360507038,1.5607020454491318,75,0.0,0.4,2.203826455754064,0.6,9.145833333333334,9.170833333333333,9.1875
616,roundabout-v0_GrayscaleObservation,,,,11.0,,1.0,15.0,-1.0,0.0,0.2,-0.05,,,,0.0,0.0,5.0,5.0,32768.0,10.0,82.0,6.9625,3.522174300848207,8.2,3.682390527904394,0.4,0.6,6.167750914051722,5.324465762279438,1.5778246211110813,88.55174354884936,48.90153249530655,88.55174354884936,0.16304347826086957,32768.0,1.0833333333333333,10.333333333333334,9.229166666666668,1.1208333333333333,10.145833333333334,2.0,11.0,3.404670831163714e-05,15.960076695897188,0.8490853658536587,1.9767613492500777,0.8632749560093261,0.6,0.6,3.700650548431033,5.0,55.0,9.625000000000002,0.0,11.0,0.0,0.0,1.0,7.2244132354035715,0.7902674219265874,2.3978952727983707,93.3973871866862,47.65456459076759,93.3973871866862,0.125,32768.0,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,11.0,11.0,5.707418752326799,8.0,0.8750000000000001,9625000.000000002,0.10938844260256365,1.0,1.0,7.2244132354035715,2.6625000000000014,1.3824055465126686,0.4,-0.4,1.0566623213518493,0.5058777443404614,3.522174300848207,1.5778246211110813,32768,0.0,0.4,3.5237626869725385,0.6,9.166666666666668,9.166666666666668,1.1666666666666665
